role_id,masco_task_id,task,remote_task_pre_rating,remote_rule_evidence,ai_task_pre_rating,ai_rule_evidence,rating_method,rater_1,rater_1_rating,rater_2,rater_2_rating,reconciled_rating,review_status,task_source_level,source_url
M254304,EMASCO_254304_07,Use digital content creation tools in accordance with established design specifications and brand guidelines.,remote_capable,computer/software/data work; information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-04
M254304,EMASCO_254304_08,"Stay updated on current trends in design, user experience, and digital marketing practices.",remote_capable,computer/software/data work; information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-04
M254305,EMASCO_254305_01,Lead brainstorming sessions and guide the development of creative concepts aligned with project objectives.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_02,Develop and manage creative briefs to ensure clear communication of client or business requirements.,remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_03,"Oversee the production of visual and multimedia content, ensuring quality, accuracy, and brand consistency.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_04,"Coordinate cross-functional projects, managing timelines, resources, and budgets to ensure timely delivery.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_05,"Present creative outputs to clients or internal stakeholders to obtain feedback, alignment, and approval.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_06,"Supervise the development of wireframes, mock-ups, prototypes, and other design deliverables.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_07,"Mentor and support junior creative staff to enhance skills, performance, and professional development.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_08,Conduct quality assurance checks on all creative outputs to ensure standards are met before delivery.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254305,EMASCO_254305_09,Maintain and improve workflow processes to enhance efficiency within creative and operational teams.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-05
M254306,EMASCO_254306_01,Create and implement skeleton systems and control rigs for 3D characters and creatures.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_02,"Apply skinning, weight painting, and deformation techniques to ensure natural movement.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_03,"Develop and maintain custom rigging tools using scripting languages, and automate rigging workflows.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_04,"Test, troubleshoot, and optimise rigs to ensure animation compatibility, flexibility, and performance.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_05,Collaborate with animators and integrate rigs into animation pipelines and game engines.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_06,Use digital content creation tools and visualisation software to support rigging and animation workflows.,remote_capable,computer/software/data work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M254306,EMASCO_254306_07,Stay updated with rigging techniques and coordinate with team members to improve workflow efficiency.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2543-06
M261906,EMASCO_261906_01,"Review and investigate sudden, unexplained, suspicious, or unnatural deaths.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2619-06
M261906,EMASCO_261906_02,"Order, oversee, and review post-mortem examinations and autopsies.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2619-06
M261906,EMASCO_261906_03,"Collect, analyse, and interpret medical, forensic, and circumstantial evidence.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/2619-06
