"source_current_role_id","source_current_masco_code","source_current_role_title","masco2020_role_id","masco2020_code","masco2020_title","status","remap_method","remap_confidence","reason","primary_profile_for_target","source_count_for_target","target_count_for_source","source_esco_code","source_esco_title","source_portal_url","masco2020_pdf_page","masco2020_source_url","grade_source_url","alternative_2020_code","official_crosswalk"
"M311805","311805","Assistant Architectural Officer Grade JA5","M311826","311826","Assistant Architectural Officer Grade JA29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","2161.1","architect","https://emasco.mohr.gov.my/masco/3118-05","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311806","311806","Draughtsperson (Civil Engineering) Grade JA1","M311827","311827","Draughtsperson (Civil Engineering) Grade JA19","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3118.3.4","civil drafter","https://emasco.mohr.gov.my/masco/3118-06","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311807","311807","Assistant Landscape Architect Grade JA5","M311828","311828","Assistant Landscape Architect Grade JA29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","2162.1","landscape architect","https://emasco.mohr.gov.my/masco/3118-07","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311808","311808","Assistant Land Officer Grade NT5","M311829","311829","Assistant Land Officer (Peninsular) NT29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","2164.1","land planner","https://emasco.mohr.gov.my/masco/3118-08","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311809","311809","Land Administration Assistant/Assistant Land Administrator Grade NT5","M311830","311830","Assistant Land Admini Officer (Sabah and Sarawak) Grade NT29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","4312.6","property assistant","https://emasco.mohr.gov.my/masco/3118-09","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311810","311810","Assistant Surveyor Grade JA5","M311831","311831","Assistant Surveyor Grade JA29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3112.10","surveying technician","https://emasco.mohr.gov.my/masco/3118-10","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311811","311811","Assistant Urban and Rural Planning Officer Grade JA7","","","","excluded","grade_entry_not_in_2020","not_established","JPA maps JA7 to JA38, whereas the 2020 index only supplies this named planning-officer entry at JA29. Do not mislabel a JA7 source as the JA29 grade entry.","false","0","0","2164.4","urban planner","https://emasco.mohr.gov.my/masco/3118-11","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M311901","311901","Engineering Technician (Production)","M311910","311910","Engineering Technician, Production","retained","duplicate_2020_title_canonical_choice","medium","The 2020 index prints equivalent Production Engineering Technician titles at 3119-10 and 3119-15. Use the lower code as the project canonical entry; retain 311915 as an alternative, not a second duplicate role.","true","1","1","3115.1.16","production engineering technician","https://emasco.mohr.gov.my/masco/3119-01","371","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=371","","311915","false"
"M311902","311902","Quality Assurance Engineering Technician","M311928","311928","Quality Assurance Engineering Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3119.16","quality engineering technician","https://emasco.mohr.gov.my/masco/3119-02","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M311904","311904","Food Processing Technician","M311943","311943","Food Processing Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3119.5","food technician","https://emasco.mohr.gov.my/masco/3119-04","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M311905","311905","Crankshaft Grinding Technician","M311944","311944","Crankshaft Grinding Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","7223.4.2","grinding machine operator","https://emasco.mohr.gov.my/masco/3119-05","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M311906","311906","Agro-Based Biotech Research Technician","M311945","311945","Agro-Based Biotech Research Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3141.1","biotechnical technician","https://emasco.mohr.gov.my/masco/3119-06","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M311907","311907","Aquaculture Biotech Research Technician","","","","excluded","no_verified_2020_equivalent","not_established","2020 Aquaculture Biotech Production Technician differs from this Research Technician. Research and production are not treated as equivalent merely to retain a row.","false","0","0","3141.1","biotechnical technician","https://emasco.mohr.gov.my/masco/3119-07","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf","","","false"
"M311909","311909","Test Technician","M311948","311948","Test Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3119.16","quality engineering technician","https://emasco.mohr.gov.my/masco/3119-09","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M311914","311914","Assistant Factory and Machinery Inspector Grade JA5","M311929","311929","Assistant Factory and Machinery Inspector Grade JA29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3257.5","occupational health and safety inspector","https://emasco.mohr.gov.my/masco/3119-14","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M312201","312201","Manufacturing Supervisor","M312201","312201","Manufacturing Supervisor","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3122.4","production supervisor","https://emasco.mohr.gov.my/masco/3122-01","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M312202","312202","Finishing Supervisor","M312203","312203","Finishing Supervisor","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3122.4","production supervisor","https://emasco.mohr.gov.my/masco/3122-02","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M312203","312203","Compounding Supervisor","M312205","312205","Compounding Supervisor","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3122.4.2","chemical processing supervisor","https://emasco.mohr.gov.my/masco/3122-03","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
"M312204","312204","Cutting Supervisor","M312207","312207","Cutting Supervisor","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3122.4","production supervisor","https://emasco.mohr.gov.my/masco/3122-04","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","","","false"
